publishedAt,authorDisplayName,textDisplay,likeCount,Type
2024-04-29T01:46:02Z,@febrykurniawan764,"Katanya rumah tempat untuk pulang, tempat untuk berkeluh-kesah faktanya rumah tempat pertama kali mental di hancurkan secara perlahan di baluti dengan kata sayang",2,Comment
2024-04-29T01:18:24Z,@indriyani3444,apa mgkin bisa yg pergi akan kembali pulang 🥺🥺 disisi lain sudah ad yang mengisi kekosongan 😔,0,Comment
2024-04-27T14:59:29Z,@nyanpasuu6747,Mau pulang tapi udh dirumah...,2,Comment
2024-04-27T11:02:07Z,@Chanel2020-e4f,lagi nya bikin Tenang❤,0,Comment
2024-04-27T05:12:01Z,@sofyanmdr4672,sudah kecewa dalam jalan pulang,0,Comment
2024-04-27T04:36:05Z,@sofyanmdr4672,dulu ada yg ku sebut rumah,0,Comment
2024-04-26T17:16:39Z,@QILA438,.....sniii looo masalah maju anj gw afk,0,Comment
2024-04-25T14:56:32Z,@adriansaputra8747,"Teruntuk teman² semua jangan sering ngeluh ,karna itu/inilah😊ayo kuatkan mental kalian , dunia yg kalian impikan dari kecil baru saja dimulai ,ingat klian waktu masih kecil ,pasti punya cita-cita yg hebatkan ,dan ..ayo gapai itu ,jgn takut/gengsi akan semua hal ,asalkan hal itu berbaul hal negatif,coba kalian liat orang tua kalian,liat...liat dia .semakin menua kan ,kalian gamau kan di waktu mereka tua ,mereka masih banting tulang untuk nafkahin kalian ..coba renungkan teman²dan bagi teman² yg udah di tinggal kan orangtuanya ,jgn gampang menyerah ya ,kamu itu kuat .buktinya kamu masi bisa melihat hari demi hari ,jgn bersedih , Alfatihah buat mereka disana ,dan intinya bikin orangtua kalian bangga ...😊",82,Comment
2024-08-17T03:28:28Z,@RaysyaFitri,Terima kasih buat supportnya kak. Kakak juga terus kuat ya 😊,0,Reply
2024-04-25T01:37:45Z,@AbduRahman-hs5bz,p,1,Comment
2024-04-24T12:59:10Z,@ThalitaRamadhania,&quot;Dwasa membuat kita sadar akan hal - hal konyol yang kita lakukan di masa kecil itu...  &quot;,0,Comment
2024-04-24T12:02:42Z,@EkaWahyunisari-ji9vh,mewakili banget,0,Comment
2024-04-23T15:08:49Z,@everywhere-pg3qi,"Ma, aku belum sempat luapkan semua ceritaku padamu. Tapi kau sudah meninggalkanku duluan",9,Comment
2024-05-02T12:11:05Z,@sandibejo9223,Semangat ya kak,1,Reply
2024-04-23T12:40:31Z,@MaharaniCempaka,Kakek dunia ku hancur sejak tidak ada dirimu.,2,Comment
2024-04-22T14:58:39Z,@MuhammadazisrezaAzisreza,P,0,Comment
2024-04-22T10:19:46Z,@adhitazaki9895,Dewasa dari umur yg muda ... Menjadi sosok kakak yg menggantikan peran orang tua ... Menjadi ibu yg harus mendidik tanpa orang tua tau rasanya spt apa ..dan disaat sosok ibu pergi untuk selamanya hidup ku semakin berantakan ...,1,Comment
2024-04-22T08:19:23Z,@NanaLutfiana-fk5ij,ternyata aku tak sekuat yang ku kira,0,Comment
2024-04-22T03:49:59Z,@Juliyanaaa,"Proses pendewasaan mengajar kan ku byakk pelajaran yg dluar perkiraan ku dulu,tidak ad di fikiran dulu akan sampai di titik ini,diri sendiri yg sangatt melelahkan",0,Comment
2024-04-22T03:01:59Z,@arfahfauziah7480,kalo ditinggal mati sama cowo yang selalu ada buat kita nyembuhin nya gimna yaaa,1,Comment
2024-04-21T13:27:51Z,@Yaya-Hinanchi..,Maa.... aku berantakan.,169,Comment
2024-05-03T14:43:40Z,@tytanzx3906,Keputusan yg sudah kamu ambil adalah takdir mu sendiri,5,Reply
2024-05-06T07:04:09Z,@Nakanomiku491,​@@tytanzx3906 Makasih bg dah ngingetin,0,Reply
2024-05-26T10:58:08Z,@sholehatulhasanah6375,Kak aku udah kehilangan ibu <br>Semenjak ibu pergi hidup aku bener2 berantakan dalam hal apapun🥹🥹🥹,1,Reply
2024-06-11T15:59:24Z,@waseke_,Kakk???samaa🥺,1,Reply
2024-08-08T11:17:44Z,@janufitriyani,​@@sholehatulhasanah6375 kakk kita sama,0,Reply
2024-08-24T12:58:22Z,@delilahsindeh6517,Semangat🥰🥰,0,Reply
2024-04-21T06:29:30Z,@hubiepwettysyaa,"&quot; kesana kemari tanpa arah, serta ratusan makian.. &quot;",1,Comment
2024-04-21T05:18:11Z,@OppoA57-my3fy,gaada yang memeluk semuanya memukul,2,Comment
2024-04-19T18:29:01Z,@frandieochi1585,Uang,0,Comment
2024-04-19T05:13:36Z,@reebonvlog3164,Bukan takut kecewa tapi takut mengecewakan,14,Comment
2024-04-18T03:10:29Z,@RianAditia-u8w,"penampilan itu yang bikin menatap, isi kepala sama isi hati yang bikin menetap",0,Comment
2024-04-15T11:04:01Z,@NovitaCitra-em5hp,capeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,1,Comment
2024-04-13T18:55:59Z,@lintangdhanuartasamas3712,"sudah 12 tahun Alm. bapak pergi ke surga, ngga tau bakal jadi apa hidup ini kalo mama juga pergi ke surga nanti, sehat sehat terus ya ma. aku sayang banget sama mama🌹",13,Comment
2024-04-18T13:19:32Z,@nabilprimazachary4304,yang kuat ya sayangggg,0,Reply
2024-04-12T11:39:05Z,@elialinda6706,"apa anak beban bagi orang tuanya??, jika YA kenapa di lahirkan dan di inginkan.",2,Comment
2024-04-12T10:13:40Z,@hafizdgiebeughafizdas-sidi2539,sehat sehat manusia kuat!!!!,3,Comment
2024-04-11T16:55:34Z,@najwaazri3361,hi..yaa kamu..hi..gimana harinya? masih sama kayak semalam?..semalam kamu dengar lagu ini juga kan?.harini masih putar lagu yang sama?.yaa ngga papa.ambil seberapa masa yang kamu mau untuk mengahapus sedihmu..kamu kan kuat..Jangan tinggal solat yaaaaa.^-^,41,Comment
2024-04-21T06:29:46Z,@hubiepwettysyaa,🥹🥹🥹,0,Reply
2024-04-10T11:33:05Z,@AnggyejeremiaSihombing-kr4km,"bingung mau pulang kemana, akhir nya mampir kesini untuk pulang",0,Comment
2024-04-10T08:23:10Z,@imanfaris6675,TERKADANG KITA PUN TIDAK SEDAR YANG KITA SUDAH DEWASA,3,Comment
2024-04-09T08:34:57Z,@ramadhini937,"ku kira menjadi dewasa mudah seperti yang ku bayangkan saat kecil, ternyata begitu panjang proses nya. Sabar wahai diri mari melangkah bersama..",55,Comment
2024-04-08T14:56:11Z,@alsportstore_,"Ayahku pergi tanpa pamit, baru tersadae bahwa waktu itu adalah interaksi terakhir kalinya beraama beliau😢",5,Comment
2024-04-08T12:50:38Z,@steflintgabreillo3698,"Terkadang kita tau kalau kita di manfaatkan, tetapi kita hanya orang baik yang senang berbuat kebaikan✨️",6,Comment
2024-04-08T01:50:36Z,@ekawahyusyahfitri,"kita adalah manusia biasa, kita semua merasakan lelah, kita juga merasakan tangis yang sama, setiap orang memiliki ujian masing-masing. jadi istirahatlah, kalau ingin nyerah ingat kita semua uda sejauh ini, inget Allah selalu, i know u can do it",4,Comment
2024-04-07T08:34:11Z,@mark-x8r9f,pengen dia balik..,0,Comment
2024-04-07T04:01:47Z,@ivanich2170,"Bergerak belum tentu berhasil, diam sudah dipastikan gagal...<br><br>Apapun yang kamu jalani saat ini syukuri karena mungkin banyak orang lain yang ingin ada di posisi mu saat ini.",1,Comment
2024-04-07T00:06:01Z,@ivnykalumata2995,🥺💐,0,Comment
2024-04-06T05:59:49Z,@zaidan_yahya11,Ternyata aku pemeran antgonisnya,3,Comment
2024-04-05T23:51:12Z,@Dewimaharani-le8wu,"Mama ak kgen mamaa,, mama pulang tanpa pamit am uwii😊😊",2,Comment
2024-04-05T09:25:33Z,@_vairemey,"Bukan senang nak jadi peran sebagai seorang ayah, walaupun dia tidak menunjukkan perasaan sebenarnya namun anakmu ini sangat memahami situasi mu ayah, aku juga faham masalah ekonomi Kita sekarang, aku pun Tak tahu kat Mana nak luahkan nak tegur ayah pun Tak kesampaian, maafkan anak mu ini yang Tak boleh berbuat apa Dan hanya dapat mendoakan yang terbaik buat mu ayah &quot;)",23,Comment
2024-04-13T09:14:19Z,@oaseimmanuelo773,i feel u 🤍,0,Reply
2024-04-04T13:43:11Z,@PingPong-tk7kd,Pendengar juga butuh didengar.,242,Comment
2024-04-12T08:12:44Z,@risyusof1052,iya,3,Reply
2024-04-28T02:41:21Z,@aisyahrahmaa-gp2fu,fr☹☹☹,1,Reply
2024-06-03T12:35:15Z,@SriLestari-pt8dl,Pengen di dengar.,0,Reply
2024-06-18T02:58:40Z,@rohmatratu9280,Iya sama😢,0,Reply
2024-07-12T14:25:53Z,@sandysunday5354,broo :&#39;),0,Reply
2024-04-03T20:32:39Z,@Maroom62fury,Emang siapa yang peduli ama gw,0,Comment
2024-04-03T08:20:57Z,@opposkdhitam9566,Bersama mu memang menyakitkan tapi melepaskan mu aku tak mampu 😢,0,Comment
2024-04-03T02:23:53Z,@hrytiyy_yy,Intinya hargai selagi ada...,39,Comment
2024-04-01T06:45:30Z,@hidayantinur1829,aku harus pulang kemana?<br>rumahku berantakan <br><br>- mataram 1 april 2024,1,Comment
2024-04-23T17:18:09Z,@azzamtawakkal,sampe sini bang,0,Reply
2024-03-30T11:30:39Z,@annietaineh8426,aku kangen waktu kecil😊,2,Comment
2024-03-29T10:35:34Z,@user-nn5ss2ps2b,٩(๑˃́ꇴ˂̀๑)۶ᴳᴳ,0,Comment
2024-03-26T13:21:31Z,@shillaekamurti3974,"part tersedih dihidup ketika aku sadar bahwa aku hanya punya sedikit orang yang sayang sama aku, aku juga sering dijadikan pilihan kedua, aku juga tak pernah mengisi kehidupan terpenting dan terindah seseorang. aku hanya punya ku sendiri, aku menopang semua sendiri, aku yang sering mengalah untuk orang orang yang aku sayangg tapi aku tak pernah mendapatkan timbal balik yang sama, kdng aku belajar untuk tak memperdulikan orang orang disekitarku tapi malah aku dianggap jahat akan hal itu, kdng aku bingung harus jadi manusia sebaik apa agar aku dapat mendapatkan kasih sayang yang aku mau?? tuhan aku hanya punya diriku untuk menyayangi diriku sendiri, tolong berikan rasa ikhlas untuk orang&quot; yang terlah menyakiti, berikan kekuatan untuk menghadapi semua hall didunia ini sendirian",803,Comment
2024-04-23T14:23:01Z,@rianwarduna3487,Kamu hebat..ketika di luar tda mengagapmu ada..kamu kembali kedlm dirimu dan itu luar biasa...,14,Reply
2024-04-26T11:33:32Z,@sweetyashhh,"kakk semangat ya, peluk jauhh",9,Reply
2024-04-28T07:35:48Z,@ibook5320,hi..im here...🙋,3,Reply
2024-04-29T14:53:34Z,@nadyamirasanti,semangattt kak! don&#39;t give up ya!,2,Reply
2024-04-29T18:26:47Z,@firnaagustina-qd6ml,terimakasih sudah membantu menggambarkan hidupku kak.,6,Reply
2024-05-27T16:55:49Z,@AriniElisabeth-qm7eu,kak🥺🥺,0,Reply
2024-05-29T00:22:19Z,@alanaaldo3827,Semua ada jalan keluarnya bro jdi bro nya semangat ya gw juga lgi berjuang mencintai yang dimana dia lgi mati rasa tpi gw lgi berjuang bro biar rasanya dia balik lgi :),0,Reply
2024-06-10T13:24:23Z,@DewiSitiNurAisyah,Big hug kak,0,Reply
2024-06-11T19:51:03Z,@titaateurupun8054,mmom😅kmmkmm😅k😅mmmkmkmkm😅okmkkm😅kmkk😅ookokomkoom😅mmkmommommmkoooo😅o😅kmoko😅mm😅kmkoo😅mmkomk😅mkmkmoomm😅kmmoom😅😅mmokkmm,0,Reply
2024-06-11T19:55:05Z,@titaateurupun8054,"mookoomkomoko😅😅kkooommom😅😅kmmoommkokom😅omk😅😅omkmokomookm😅oomomokomokmokmokookomkoo😅😅moomomokooommommmomoikkkookmmkkooomoom😅imokmkmmoomokomkmm😅moomomkmookk😅moookoomooommkoomm😅mkoomkkomom😅omoommkmmmookmmokkomk😅ooom😅momookokokkoommoommooo😅mkmkooommoommkmommoookomoookkok😅okookmmokkoko😅komooookommkkoomokko😅kookmokkokm😅kk😅ooooko<br>oomkmommomomomokommookooooomoomkoo😅mmkokkoko<br>kommkmmm😅mommomokommokmokkkk<br>km😅ookoommkmomook😅mmoooom😅<br>oko😅oomom😅omomo😅okkomkmkmkkm😅mokokkomokm😅mmokmoooookokoo😅mkokmokkkomomkommo😅ookokmkmkmookkomokokokok😅kokm<br>kmkkook <a href=""https://www.youtube.com/watch?v=qwWfBoteiy8&amp;t=1"">0:01</a> m😅mko <a href=""https://www.youtube.com/watch?v=qwWfBoteiy8&amp;t=2"">0:02</a> okkommko😅mmokm😅okokmkommkmkoomookkomm <a href=""https://www.youtube.com/watch?v=qwWfBoteiy8&amp;t=7"">0:07</a> omomomomokm<br>mk <a href=""https://www.youtube.com/watch?v=qwWfBoteiy8&amp;t=8"">0:08</a> m<br>mommokoo😅mm <a href=""https://www.youtube.com/watch?v=qwWfBoteiy8&amp;t=10"">0:10</a> kom😅mokokkokkommkmm<br>k <a href=""https://www.youtube.com/watch?v=qwWfBoteiy8&amp;t=13"">0:13</a> ommkmkmoko😅omo😅mmomm😅om <a href=""https://www.youtube.com/watch?v=qwWfBoteiy8&amp;t=15"">0:15</a> o<br>😅kmkoo <a href=""https://www.youtube.com/watch?v=qwWfBoteiy8&amp;t=16"">0:16</a> m<br>k<br>kkkokmokokmk😅k😅m <a href=""https://www.youtube.com/watch?v=qwWfBoteiy8&amp;t=19"">0:19</a> m😅okmkmok <a href=""https://www.youtube.com/watch?v=qwWfBoteiy8&amp;t=20"">0:20</a> k <a href=""https://www.youtube.com/watch?v=qwWfBoteiy8&amp;t=20"">0:20</a> kok😅okk😅ooo <a href=""https://www.youtube.com/watch?v=qwWfBoteiy8&amp;t=23"">0:23</a> kmmookokkokkom <a href=""https://www.youtube.com/watch?v=qwWfBoteiy8&amp;t=25"">0:25</a> kokm<br>om😅komkkmko <a href=""https://www.youtube.com/watch?v=qwWfBoteiy8&amp;t=27"">0:27</a> okoo <a href=""https://www.youtube.com/watch?v=qwWfBoteiy8&amp;t=28"">0:28</a> ookoo <a href=""https://www.youtube.com/watch?v=qwWfBoteiy8&amp;t=28"">0:28</a> kokko<br>k<br>mkk<br>kommooomo<br>ko<br><a href=""https://www.youtube.com/watch?v=qwWfBoteiy8&amp;t=32"">0:32</a> mo<br>ok<br>km<br>okmommok<br><br>kk <a href=""https://www.youtube.com/watch?v=qwWfBoteiy8&amp;t=34"">0:34</a> kookm <a href=""https://www.youtube.com/watch?v=qwWfBoteiy8&amp;t=35"">0:35</a> ok<br><a href=""https://www.youtube.com/watch?v=qwWfBoteiy8&amp;t=35"">0:35</a> o<br>om<br><a href=""https://www.youtube.com/watch?v=qwWfBoteiy8&amp;t=35"">0:35</a> <br>kmookmmoo<br>o<br>kok <a href=""https://www.youtube.com/watch?v=qwWfBoteiy8&amp;t=39"">0:39</a> omomk <a href=""https://www.youtube.com/watch?v=qwWfBoteiy8&amp;t=39"">0:39</a> o<br>k<br>m<br>m<br>okoomko <a href=""https://www.youtube.com/watch?v=qwWfBoteiy8&amp;t=40"">0:40</a> mk<br>ommoo<br>ok<br>okmko<br>kmk <a href=""https://www.youtube.com/watch?v=qwWfBoteiy8&amp;t=42"">0:42</a> kom<br>mokk<br>ok<br><a href=""https://www.youtube.com/watch?v=qwWfBoteiy8&amp;t=43"">0:43</a> okmokm<br>kmk<br>oo😅oo<br>o <a href=""https://www.youtube.com/watch?v=qwWfBoteiy8&amp;t=45"">0:45</a> kmkkomokomokmk<br>m<br>mk <a href=""https://www.youtube.com/watch?v=qwWfBoteiy8&amp;t=47"">0:47</a> mkm<br>kkoko<br><br>mkmo<br>mk <a href=""https://www.youtube.com/watch?v=qwWfBoteiy8&amp;t=48"">0:48</a> ok<br>oko <a href=""https://www.youtube.com/watch?v=qwWfBoteiy8&amp;t=49"">0:49</a> <a href=""https://www.youtube.com/watch?v=qwWfBoteiy8&amp;t=49"">0:49</a> ok<br>ok <a href=""https://www.youtube.com/watch?v=qwWfBoteiy8&amp;t=50"">0:50</a> kokkm<br>okm<br>kk <a href=""https://www.youtube.com/watch?v=qwWfBoteiy8&amp;t=51"">0:51</a> ook<br>o<br>koooo<br>komko<br>o<br><br>mooo<br>mo<br>o<br>moo <a href=""https://www.youtube.com/watch?v=qwWfBoteiy8&amp;t=54"">0:54</a> mkokkmmo<br>ookkmkm<br>ko<br><a href=""https://www.youtube.com/watch?v=qwWfBoteiy8&amp;t=55"">0:55</a> mkm<br><a href=""https://www.youtube.com/watch?v=qwWfBoteiy8&amp;t=56"">0:56</a> okm<br>om<br>kmkokm<br>kokok<br><br>😅o😅<br>km<br>omo<br>kom<br>o<br>km<br>om<br>mkmmo<br>koo<br>k<br><br>ookkoo<br>moo😅km<br><br>o<br><br>mk😅<br>m<br>o😅mo<br>kooomm<br>kmo <a href=""https://www.youtube.com/watch?v=qwWfBoteiy8&amp;t=66"">1:06</a> <br>kok<br>kkmokokm😅kkook<br>k<br>o<br>m<br>mkmmo<br>mo😅😅omk😅😅kmk<br>okkom<br>kmm<br>😅ok😅o<br>ko<br>k<br>😅<br>omok<br><br>k<br>mok<br>o<br><br>mkm<br>omom<br><a href=""https://www.youtube.com/watch?v=qwWfBoteiy8&amp;t=82"">1:22</a> moom<br>km<br><br>mk<br>okkookoo<br>kkkkkom<br><br><br>oo<br>komkkomk<br>omo😅<br><br><br>kk<br>okkm <a href=""https://www.youtube.com/watch?v=qwWfBoteiy8&amp;t=90"">1:30</a> k <a href=""https://www.youtube.com/watch?v=qwWfBoteiy8&amp;t=90"">1:30</a> o <a href=""https://www.youtube.com/watch?v=qwWfBoteiy8&amp;t=91"">1:31</a> km<br>o<br><br>kk<br>oo<br>km<br>mo😅<br>m<br>o<br>koo<br>mkmko😅mo<br>ko<br>kmmk<br><br>kkmkkk<br>😅om<br>ko<br>ook😅ok<br>ok<br>mko😅mom<br><br>komk<br><br>km<br>o<br>o<br>om<br>k<br>ok<br>okk<br>😅m<br>😅<br><br><a href=""https://www.youtube.com/watch?v=qwWfBoteiy8&amp;t=104"">1:44</a> o😅<br>o<br><br>okk<br><br>o<br><br>😅ok<br>k<br>mo<br>o😅kk <a href=""https://www.youtube.com/watch?v=qwWfBoteiy8&amp;t=108"">1:48</a> <br><br>kokkkkom<br>k<br>k<br>o😅ko😅o<br>ookrk<br>😅<br>om😅o <a href=""https://www.youtube.com/watch?v=qwWfBoteiy8&amp;t=116"">1:56</a> k<br>kokok😅k😅kok<br>ok<br><a href=""https://www.youtube.com/watch?v=qwWfBoteiy8&amp;t=120"">2:00</a> okokoko<br>kokooo<br>k<br>k<br>kk😅o<br>kmokm<br>o<br>klook<br>o😅<br>k <a href=""https://www.youtube.com/watch?v=qwWfBoteiy8&amp;t=127"">2:07</a> ooo😅k <a href=""https://www.youtube.com/watch?v=qwWfBoteiy8&amp;t=128"">2:08</a> <br>ooko<br> o<br>ko<br><a href=""https://www.youtube.com/watch?v=qwWfBoteiy8&amp;t=131"">2:11</a> k<br>omkook<br>ok😅😅<br>k<br>okkook <a href=""https://www.youtube.com/watch?v=qwWfBoteiy8&amp;t=134"">2:14</a> ok <a href=""https://www.youtube.com/watch?v=qwWfBoteiy8&amp;t=135"">2:15</a> o <a href=""https://www.youtube.com/watch?v=qwWfBoteiy8&amp;t=135"">2:15</a> took<br>kookko<br>koookkoom<br>t😅k<br>o<br>ooo<br><br>k<br>k <a href=""https://www.youtube.com/watch?v=qwWfBoteiy8&amp;t=122"">2:02</a> okk😊<br>k😅<br>o😅o<br>kokok<br>oko<br>😅k<br>k😅k😅kkoo<br>😅okokoookkoo<br>k😅<br><a href=""https://www.youtube.com/watch?v=qwWfBoteiy8&amp;t=110"">1:50</a> koook<br>kkkoooko<br> okooo<br>kokoo😅k <a href=""https://www.youtube.com/watch?v=qwWfBoteiy8&amp;t=141"">2:21</a> ookoookomk <a href=""https://www.youtube.com/watch?v=qwWfBoteiy8&amp;t=147"">2:27</a> 😅 <a href=""https://www.youtube.com/watch?v=qwWfBoteiy8&amp;t=148"">2:28</a> o <a href=""https://www.youtube.com/watch?v=qwWfBoteiy8&amp;t=148"">2:28</a> o <a href=""https://www.youtube.com/watch?v=qwWfBoteiy8&amp;t=148"">2:28</a> o<br>okoooo <a href=""https://www.youtube.com/watch?v=qwWfBoteiy8&amp;t=151"">2:31</a> <br>ko😅o",0,Reply
2024-06-14T02:00:58Z,@NAA57213,🥺🥺,0,Reply
2024-06-18T05:18:37Z,@bagusdarmawan3505,kita sama,0,Reply
2024-06-18T07:47:53Z,@Fikri-ni6qj,"Terimakasih telah menggambarkan ny,,😢😊",1,Reply
2024-07-02T17:41:47Z,@friskanaa8048,🥺🥺​@@sweetyashhh,0,Reply
2024-07-06T14:10:37Z,@richetrisna4224,🥺🥺,0,Reply
2024-07-16T12:02:56Z,@Ps.YustusEduardKoebanu,Tos dulu kak,0,Reply
2024-07-29T19:04:51Z,@jessiekasari6500,Big hug kak❤,1,Reply
2024-08-02T14:40:26Z,@RobiCahyadi-rd4gu,"Kamu gak sendiri kok aku juga gtu,difase ini bener&#39;nguras tenaga bgtt ydh cape nangis trus, peluk jauh kamu🫂🫂🫂🫂🫂🫂🫂",0,Reply
2024-08-02T14:40:26Z,@RobiCahyadi-rd4gu,"Kamu gak sendiri kok aku juga gtu,difase ini bener&#39;nguras tenaga bgtt ydh cape nangis trus, peluk jauh kamu🫂🫂🫂🫂🫂🫂🫂",0,Reply
2024-08-02T15:15:46Z,@emellia6615,Aku hanya punya ku sendiri?!,0,Reply
2024-08-16T12:29:46Z,@imbaaaxixixi,"cape banget, ga ada org yg bnr&#39; tulus sayang sama aku..",0,Reply
2024-08-16T12:30:10Z,@imbaaaxixixi,serasa baca diri sendiri,0,Reply
2024-08-16T12:43:42Z,@RaysyaFitri,Terima kasih sudah menggambarkan hidupku kak. Kuat terus ya kak ❤❤🙂,0,Reply
2024-08-17T02:31:21Z,@video_short99,"Seperti kehidupan yg kujalani saat ini, memang dunia sangat menyenangkan😂😂😂",1,Reply
2024-08-27T15:43:06Z,@amaliaa0314,Peluk jauh,0,Reply
2024-09-09T16:58:49Z,@HanhanIndriani,Sama kak aku juga Kya gtu   <br>      * Jgn nyerah kak jdi orang baik *,0,Reply
2024-09-14T13:37:07Z,@novitavita4778,"siapapun kamu, semangat yaaa, kisah kita sama bedanya aku gada mama, hug jauh ka🤍",0,Reply
2024-09-22T13:37:04Z,@abdddd-d4n,Masuk ngena banget inimah😢😢,0,Reply
2024-09-29T12:47:35Z,@Dennaangela,🥺🥺🥺,0,Reply
2024-03-25T01:43:48Z,@Gamestactic,kembali pulang ~,0,Comment
2024-03-24T01:16:00Z,@muhammadbagasd.s3517,Semakin dewasa yang dibutuhkan ketengan bukan kesenangan 😅,2,Comment
2024-03-24T00:54:14Z,@gentng,"Terimakasih cintaku kita sudah jauh menjalani hidup bersama sejauh ini kami sudah saling mengerti , suka dan duka yang kita lalui semoga bila ada badai yg menghalang kita bisa lalaui bersama dalam Cinta",0,Comment
2024-03-22T21:23:57Z,@selpiislebeww,"iya, aku memang kalah dalam semua hal.",1,Comment
2024-03-22T07:27:34Z,@zyh-y4g,aku harap di hari ultah ku itu adalah hari terakhir aku hidup...,0,Comment
2024-03-20T09:35:22Z,@BellaGustina-ns7kw,"Kepulangan mu,adalah hal yang<br>Bisa menyembuhkan aku,dari rasa Trauma,sakit,luka yang ada di dalam hidup ku.<br>Setelah engkau pergi,ak tidak pernah merasakan ketenangan.",16,Comment
2024-03-17T17:45:15Z,@MonaNatunisa,"Pah<br>Papa lupa ya kalo aku masih ada?<br>Yg pergi cuma mama pa, aku masih di sini tapi papa seakan lupa bahwa aku masih anak papa.<br>Apakah seasik itu hidup bersama mereka sampai lupa dgn gadis kecil yg dulu sangat papa manja ini?<br>Tanpa mama berat pa, tambah berat lagi karena kehilangan peranmu",6,Comment
2024-03-14T17:21:07Z,@aryyaaputra,almaaa kangennnnnnnnnnnnnn,0,Comment
2024-03-14T05:55:19Z,@Dizz_0917,"<a href=""https://www.youtube.com/watch?v=qwWfBoteiy8&amp;t=1"">0:01</a>   = KEMBALI PULANG <br><a href=""https://www.youtube.com/watch?v=qwWfBoteiy8&amp;t=208"">3:28</a>   = TAKUT<br><a href=""https://www.youtube.com/watch?v=qwWfBoteiy8&amp;t=525"">8:45</a>   = JIWA YANG BERSEDIH<br><a href=""https://www.youtube.com/watch?v=qwWfBoteiy8&amp;t=795"">13:15</a>  =  TAK LAGI SAMA",8,Comment
2024-03-14T05:49:28Z,@Dizz_0917,"<a href=""https://www.youtube.com/watch?v=qwWfBoteiy8&amp;t=1"">0:01</a> = kembali pulang",5,Comment
2024-08-17T18:40:09Z,@RafKa-qt1by,Mana,0,Reply
2024-03-14T05:47:58Z,@Dizz_0917,0.01,0,Comment
2024-03-14T05:47:44Z,@Dizz_0917,00.00,0,Comment
2024-03-12T10:21:10Z,@alina_trin,mw alan balik pliss :(,0,Comment
2024-03-08T14:53:02Z,@OlipiaWulandari,Episode sedihny masi panjang y?<br>Bole di pendekin? Uda cape nangis tiap malem😀,0,Comment
2024-03-08T12:11:10Z,@SellaAninda,aku lelah menunggu mu,2,Comment
2024-03-24T14:46:18Z,@KazV70,"Samaa:(( aku juga lagi nungguin dia kapan balikkk. Aku kangennn sama dia, dia pacar pertama kuuu, aku kangennn dia.",0,Reply
2024-03-07T11:45:14Z,@ArinNadjwashakira-ji8cn,"semua orang sedang berprosses, semuanya sama, istirahatlah bila lelah, tiada tempat bersandar lebih baik dari allah",341,Comment
2024-05-12T03:29:02Z,@schemaboy6116,makasih ya,4,Reply
2024-05-12T11:23:01Z,@mamaliaaa,kak 😢,4,Reply
2024-03-07T11:42:20Z,@ArinNadjwashakira-ji8cn,"lari tanpa petunjuk, semua berat di kepala,badan, semua berantakan isinya, tapi hidup akan terus selalu berjalan, walau rasanya meremat jiwa, kita hanyalah manusia yang sedang berusaha",17,Comment
2024-03-04T15:52:53Z,@isnaenipratiwi3612,"Ibu, pulang lalu dipeluk ibu. Itu cukup untuk memulihkan luka 🥹",21,Comment
2024-09-20T12:43:28Z,@juariahjuariah2017,Tapi sekarang ibu udah nggak pernah peluk aku lagi😅,1,Reply
2024-03-02T15:29:58Z,@mmbusu925,.,0,Comment
2024-03-01T11:23:51Z,@YannTod-r5j,why??,0,Comment
2024-02-28T11:24:29Z,@achmadmarwan2164,hampa banget nih hidup,0,Comment
2024-02-27T16:23:21Z,@zulfaemilda6486,"tuhan, aku ingin kembali ke pelukan mu, disini aku hanya jdi luka untuk semua orang yg aku temui tuhan, untuk orang2 yg aku lukaii maapin aku ya, tuhan aku ingin pulang, pulang kepelukan mu, jemput aku tuhan.",160,Comment
2024-05-19T15:59:36Z,@SelestinusRahuel,sehancur nya diri mu pasti akan ada di masanya kamu bahagia tunggu lah itu berjuang lah!!!,3,Reply
2024-05-25T03:58:45Z,@awawawa-hd5lk,​@@SelestinusRahuelKapan ya kira2,1,Reply
2024-05-31T00:18:04Z,@prenajust,"kak, semangat yaa",0,Reply
2024-08-16T12:32:49Z,@imbaaaxixixi,"kak? peluk jauhhh, kamu ga sendri ko kakkk, kita pasti bisa!! semangat",1,Reply
2024-09-29T13:30:48Z,@rifkyadityo845,pengen matiii,0,Reply
2024-02-22T16:28:34Z,@Mister_xx10,Terlalu mubazir nyawa yang dikasih sama tuhan kalo cuma dipake buat ngeluh sama bersedih,5,Comment
2024-02-18T15:40:37Z,@wisnupranaa5830,awwwwwwwwwww,0,Comment
2024-02-15T02:35:34Z,@exball3723,bagus banget,0,Comment
2024-02-14T01:59:46Z,@LitaaaROR,"Gatau knp aku ngerasa hidup ini gaada warna,bosen,tapi ga pengen mati,gtau knpa kaya hampa bgt:;((",3,Comment
2024-02-05T15:41:59Z,@faqihok_,ini arah nya kemana ya?,0,Comment
